time [s], T1 [K], T2 [K] 
89528.647, 200.967819, 270.460297 
89529.764, 200.965134, 270.461243 
89530.902, 200.965347, 270.462372 
89532.019, 200.970428, 270.464203 
89533.136, 200.972321, 270.460937 
89534.253, 200.969635, 270.458374 
89535.391, 200.969955, 270.463074 
89536.528, 200.973221, 270.462463 
89537.666, 200.971436, 270.465942 
89538.803, 200.975479, 270.461639 
89539.979, 200.974136, 270.462982 
89541.098, 200.973801, 270.463684 
89542.235, 200.977722, 270.464691 
89543.373, 200.978165, 270.465027 
89544.489, 200.981873, 270.465637 
89545.606, 200.978378, 270.465118 
89546.744, 200.984695, 270.468811 
89547.9, 200.984589, 270.465424 
89549.018, 200.985138, 270.468201 
89550.156, 200.987396, 270.465118 
89551.311, 200.986374, 270.468079 
89552.43, 200.990433, 270.467987 
89553.568, 200.994141, 270.463196 
89554.683, 200.992325, 270.466461 
89555.801, 200.995926, 270.468414 
89556.94, 200.993454, 270.467468 
89558.055, 200.997406, 270.465424 
89559.173, 200.997299, 270.468079 
89560.29, 200.995819, 270.469635 
89561.428, 201.001221, 270.468414 
89562.584, 201.0009, 270.470551 
89563.702, 201.007507, 270.469757 
89564.819, 201.003693, 270.472595 
89565.936, 201.005508, 270.475952 
89567.074, 201.004715, 270.47168 
89568.231, 201.008423, 270.470337 
89569.349, 201.004486, 270.476685 
89570.466, 201.009766, 270.470123 
89571.583, 201.010117, 270.472687 
89572.721, 201.01088, 270.47934 
89573.838, 201.009216, 270.47464 
89574.955, 201.013931, 270.473816 
89576.074, 201.014374, 270.47226 
89577.212, 201.016617, 270.478943 
89578.329, 201.02124, 270.47699 
89579.485, 201.021683, 270.4776 
89580.624, 201.02417, 270.476166 
89581.761, 201.021454, 270.47821 
89582.898, 201.024033, 270.478943 
89584.015, 201.024719, 270.479248 
89585.153, 201.024399, 270.477692 
89586.271, 201.026749, 270.47934 
89587.387, 201.028534, 270.477692 
89588.504, 201.03125, 270.477692 
89589.622, 201.030136, 270.47821 
89590.76, 201.033035, 270.479126 
89591.917, 201.034058, 270.479431 
89593.154, 201.037766, 270.476074 
89594.311, 201.039108, 270.478607 
89595.451, 201.036636, 270.477814 
89596.589, 201.039001, 270.479858 
89597.726, 201.040588, 270.480072 
89598.884, 201.043304, 270.481598 
89600.002, 201.045609, 270.485382 
89601.141, 201.044846, 270.479431 
89602.278, 201.047424, 270.481293 
89603.416, 201.048904, 270.483917 
89604.554, 201.049347, 270.486908 
89605.672, 201.047897, 270.482544 
89606.811, 201.048111, 270.484863 
89607.927, 201.049789, 270.484253 
89609.046, 201.053268, 270.484863 
89610.164, 201.054062, 270.485046 
89611.281, 201.056213, 270.484467 
89612.4, 201.053848, 270.484344 
89613.539, 201.059662, 270.485687 
89614.656, 201.063187, 270.488861 
89615.796, 201.057007, 270.487091 
89616.912, 201.061264, 270.486298 
89618.031, 201.066559, 270.487335 
89619.13, 201.069138, 270.485687 
89620.246, 201.066208, 270.48996 
89621.365, 201.067001, 270.489136 
89622.482, 201.064972, 270.485779 
89623.622, 201.07251, 270.487213 
89624.759, 201.068115, 270.489471 
89625.897, 201.067688, 270.487915 
89627.014, 201.075211, 270.489868 
89628.154, 201.075531, 270.490479 
89629.31, 201.074081, 270.48822 
89630.468, 201.079163, 270.491211 
89631.587, 201.079483, 270.490387 
89632.704, 201.082611, 270.490082 
89633.843, 201.081955, 270.488739 
89634.961, 201.084656, 270.493256 
89636.079, 201.084656, 270.490784 
89637.197, 201.087006, 270.490387 
89638.314, 201.086349, 270.494659 
89639.433, 201.08847, 270.489349 
89640.55, 201.090714, 270.493134 
89641.69, 201.095108, 270.492737 
89642.827, 201.093323, 270.496124 
89643.946, 201.093216, 270.49408 
89645.047, 201.093216, 270.495331 
89646.122, 201.094315, 270.495483 
89647.2, 201.096924, 270.493866 
89648.318, 201.095688, 270.496002 
89649.457, 201.096344, 270.499573 
89650.575, 201.096008, 270.501099 
89651.714, 201.100296, 270.494568 
89652.852, 201.104218, 270.494904 
89653.971, 201.106247, 270.498474 
89655.109, 201.108719, 270.496307 
89656.227, 201.108261, 270.496216 
89657.365, 201.108368, 270.498169 
89658.484, 201.107925, 270.498749 
89659.601, 201.112106, 270.498474 
89660.74, 201.110733, 270.499573 
89661.858, 201.11142, 270.500305 
89662.998, 201.112762, 270.498749 
89664.115, 201.112427, 270.497742 
89665.234, 201.113083, 270.500824 
89666.352, 201.123901, 270.501099 
89667.491, 201.119507, 270.503387 
89668.629, 201.123322, 270.500305 
89669.787, 201.121979, 270.499878 
89670.946, 201.123108, 270.501099 
89672.104, 201.126373, 270.50531 
89673.243, 201.12616, 270.50705 
89674.401, 201.128052, 270.503174 
89675.56, 201.127716, 270.505524 
89676.679, 201.127502, 270.501007 
89677.798, 201.13121, 270.50235 
89678.976, 201.130402, 270.50592 
89680.096, 201.135483, 270.505005 
89681.253, 201.134476, 270.501923 
89682.432, 201.132004, 270.506744 
89683.551, 201.139633, 270.506744 
89684.669, 201.139526, 270.504089 
89685.749, 201.140656, 270.505829 
89686.849, 201.141769, 270.506226 
89687.989, 201.14032, 270.50174 
89689.106, 201.145035, 270.504395 
89690.305, 201.145813, 270.505646 
89691.484, 201.146164, 270.508392 
89692.603, 201.148056, 270.509094 
89693.782, 201.150772, 270.511353 
89694.94, 201.147736, 270.510529 
89696.099, 201.152786, 270.506226 
89697.258, 201.152679, 270.50705 
89698.418, 201.157501, 270.511139 
89699.597, 201.15448, 270.508575 
89700.716, 201.15863, 270.51413 
89701.835, 201.161453, 270.509491 
89702.974, 201.15921, 270.508698 
89704.132, 201.158188, 270.512482 
89705.252, 201.161102, 270.513397 
89706.409, 201.161102, 270.510864 
89707.55, 201.16156, 270.510132 
89708.688, 201.163605, 270.511444 
89709.806, 201.164368, 270.511047 
89710.925, 201.169556, 270.512482 
89712.043, 201.170319, 270.513 
89713.182, 201.165848, 270.513397 
89714.339, 201.1698, 270.513794 
89715.498, 201.174606, 270.513885 
89716.617, 201.174713, 270.516052 
89717.774, 201.175049, 270.513397 
89718.933, 201.17337, 270.516754 
89720.053, 201.177872, 270.51413 
89721.171, 201.176422, 270.5177 
89722.309, 201.180557, 270.517303 
89723.467, 201.183716, 270.519104 
89724.626, 201.185287, 270.518097 
89725.804, 201.187759, 270.514618 
89726.962, 201.185974, 270.519226 
89728.082, 201.186081, 270.52005 
89729.199, 201.187531, 270.520477 
89730.318, 201.187759, 270.521271 
89731.437, 201.195969, 270.515442 
89732.576, 201.192703, 270.519653 
89733.695, 201.192947, 270.518524 
89734.834, 201.194946, 270.518524 
89735.973, 201.192062, 270.521149 
89737.13, 201.202164, 270.520752 
89738.288, 201.197769, 270.523102 
89739.409, 201.198441, 270.521576 
89740.547, 201.200348, 270.524139 
89741.666, 201.200684, 270.52536 
89742.785, 201.205185, 270.522797 
89743.943, 201.205658, 270.523834 
89745.082, 201.2034, 270.525696 
89746.24, 201.20813, 270.526581 
89747.36, 201.209244, 270.522278 
89748.478, 201.211136, 270.528442 
89749.597, 201.211136, 270.525452 
89750.736, 201.214279, 270.52298 
89751.894, 201.211258, 270.525696 
89753.052, 201.213501, 270.525269 
89754.211, 201.216553, 270.524872 
89755.37, 201.217316, 270.523834 
89756.528, 201.218231, 270.526367 
89757.647, 201.219711, 270.524536 
89758.765, 201.22081, 270.527618 
89759.883, 201.22171, 270.529449 
89761.001, 201.223297, 270.527496 
89762.141, 201.224655, 270.531189 
89763.317, 201.224976, 270.527924 
89764.475, 201.225311, 270.531799 
89765.634, 201.228134, 270.527496 
89766.811, 201.231735, 270.530182 
89767.989, 201.233871, 270.527618 
89769.108, 201.232498, 270.53067 
89770.227, 201.233078, 270.529449 
89771.344, 201.235443, 270.529144 
89772.502, 201.235214, 270.532837 
89773.662, 201.240601, 270.531891 
89774.78, 201.240372, 270.5354 
89775.899, 201.243652, 270.533936 
89777.017, 201.243423, 270.531403 
89778.175, 201.241394, 270.533936 
89779.295, 201.244995, 270.537231 
89780.413, 201.246552, 270.532135 
89781.533, 201.249817, 270.5354 
89782.651, 201.247681, 270.533356 
89783.77, 201.245895, 270.532227 
89784.909, 201.253311, 270.531891 
89786.028, 201.257126, 270.534576 
89787.146, 201.249817, 270.5354 
89788.267, 201.254318, 270.533844 
89789.406, 201.258713, 270.536926 
89790.544, 201.260971, 270.533844 
89791.702, 201.258713, 270.535492 
89792.842, 201.259842, 270.535492 
89793.999, 201.26297, 270.535309 
89795.158, 201.264557, 270.5401 
89796.297, 201.261627, 270.539154 
89797.455, 201.264557, 270.537933 
89798.614, 201.267136, 270.54071 
89799.733, 201.265579, 270.537018 
89800.851, 201.266022, 270.546326 
89801.99, 201.271423, 270.543457 
89803.129, 201.271973, 270.538971 
89804.286, 201.267029, 270.538971 
89805.445, 201.271973, 270.540802 
89806.603, 201.277161, 270.538666 
89807.724, 201.279633, 270.543457 
89808.88, 201.278732, 270.541748 
89810.0, 201.27771, 270.541016 
89811.139, 201.279846, 270.540192 
89812.297, 201.283005, 270.54715 
89813.454, 201.286362, 270.543884 
89814.633, 201.284348, 270.546326 
89815.812, 201.286026, 270.544495 
89816.971, 201.287598, 270.541412 
89818.13, 201.285477, 270.544098 
89819.307, 201.282318, 270.545197 
89820.427, 201.291656, 270.5495 
89821.545, 201.289841, 270.545197 
89822.664, 201.294708, 270.542969 
89823.782, 201.295029, 270.545013 
89824.9, 201.295578, 270.54776 
89826.041, 201.297729, 270.546143 
89827.197, 201.2966, 270.546448 
89828.317, 201.298965, 270.546936 
89829.456, 201.299759, 270.545013 
89830.574, 201.301422, 270.546234 
89831.692, 201.300766, 270.55072 
89832.812, 201.304367, 270.552155 
89833.93, 201.307388, 270.546326 
89835.089, 201.305496, 270.549408 
89836.247, 201.308975, 270.548981 
89837.406, 201.312103, 270.549896 
89838.527, 201.310104, 270.553162 
89839.644, 201.315491, 270.552063 
89840.784, 201.312897, 270.553864 
89841.941, 201.312241, 270.554413 
89843.061, 201.312653, 270.553162 
89844.179, 201.322342, 270.549408 
89845.318, 201.317627, 270.55249 
89846.476, 201.321793, 270.551453 
89847.616, 201.328766, 270.553497 
89848.773, 201.323807, 270.556061 
89849.893, 201.324265, 270.554718 
89851.05, 201.321915, 270.552582 
89852.169, 201.326843, 270.551758 
89853.287, 201.327759, 270.553802 
89854.405, 201.330002, 270.553802 
89855.523, 201.330887, 270.554291 
89856.662, 201.332703, 270.554413 
89857.781, 201.331345, 270.555847 
89858.898, 201.333603, 270.557892 
89860.015, 201.337967, 270.555237 
89861.134, 201.336182, 270.555237 
89862.252, 201.335846, 270.5578 
89863.391, 201.33876, 270.557159 
89864.532, 201.338211, 270.556671 
89865.648, 201.341583, 270.558716 
89866.766, 201.342941, 270.558929 
89867.886, 201.34697, 270.560333 
89869.003, 201.344055, 270.556671 
89870.123, 201.345963, 270.558197 
89871.262, 201.350464, 270.55658 
89872.401, 201.347763, 270.557556 
89873.558, 201.347763, 270.557465 
89874.678, 201.352707, 270.562775 
89875.796, 201.353149, 270.56015 
89876.915, 201.356415, 270.562775 
89878.033, 201.353287, 270.563904 
89879.174, 201.358658, 270.562195 
89880.291, 201.360916, 270.560333 
89881.411, 201.36113, 270.564026 
89882.529, 201.361023, 270.563324 
89883.67, 201.362839, 270.564148 
89884.808, 201.364182, 270.562286 
89885.966, 201.363495, 270.562775 
89887.086, 201.366318, 270.559631 
89888.225, 201.363052, 270.565552 
89889.383, 201.37149, 270.566284 
89890.503, 201.369919, 270.562592 
89891.621, 201.376419, 270.567078 
89892.74, 201.371811, 270.566284 
89893.858, 201.37442, 270.566376 
89894.999, 201.375549, 270.566193 
89896.137, 201.372498, 270.567413 
89897.276, 201.370575, 270.565155 
89898.434, 201.379807, 270.568115 
89899.574, 201.3797, 270.566376 
89900.732, 201.381149, 270.568726 
89901.871, 201.381042, 270.569458 
89903.012, 201.381393, 270.566376 
89904.188, 201.384201, 270.569031 
89905.347, 201.383392, 270.569366 
89906.467, 201.388916, 270.568207 
89907.606, 201.386124, 270.567169 
89908.763, 201.388229, 270.568115 
89909.883, 201.391602, 270.567902 
89911.002, 201.392181, 270.568634 
89912.16, 201.394684, 270.57077 
89913.28, 201.393524, 270.570679 
89914.438, 201.393753, 270.572388 
89915.558, 201.400497, 270.572937 
89916.717, 201.396683, 270.568542 
89917.837, 201.400726, 270.572388 
89918.956, 201.404205, 270.572296 
89920.055, 201.403412, 270.572021 
89921.175, 201.399597, 270.57077 
89922.294, 201.400726, 270.571594 
89923.374, 201.409042, 270.574036 
89924.493, 201.403412, 270.577209 
89925.633, 201.406464, 270.571808 
89926.753, 201.409256, 270.578156 
89927.872, 201.409042, 270.57843 
89929.032, 201.411179, 270.577332 
89930.171, 201.412079, 270.574127 
89931.35, 201.409363, 270.577332 
89932.471, 201.417572, 270.576691 
89933.589, 201.416702, 270.58078 
89934.709, 201.416473, 270.579956 
89935.828, 201.418594, 270.575897 
89936.948, 201.421204, 270.576813 
89938.087, 201.420624, 270.578857 
89939.246, 201.428833, 270.579865 
89940.405, 201.429153, 270.578644 
89941.546, 201.42952, 270.579559 
89942.665, 201.428284, 270.578339 
89943.783, 201.427597, 270.582947 
89944.924, 201.432419, 270.583862 
89946.042, 201.427811, 270.582733 
89947.201, 201.431763, 270.579773 
89948.32, 201.435364, 270.581604 
89949.439, 201.434341, 270.585724 
89950.557, 201.432755, 270.579163 
89951.676, 201.438736, 270.583862 
89952.796, 201.440964, 270.579254 
89953.934, 201.439514, 270.582428 
89955.054, 201.441757, 270.583557 
89956.192, 201.442337, 270.58255 
89957.333, 201.446152, 270.583038 
89958.449, 201.445465, 270.585419 
89959.591, 201.448517, 270.584991 
89960.748, 201.448517, 270.58429 
89961.887, 201.453018, 270.586823 
89963.046, 201.448517, 270.58551 
89964.165, 201.452911, 270.584076 
89965.284, 201.456497, 270.586914 
89966.403, 201.45784, 270.586426 
89967.544, 201.453888, 270.587036 
89968.702, 201.462097, 270.588684 
89969.861, 201.454575, 270.589081 
89971.019, 201.457733, 270.582733 
89972.199, 201.45694, 270.593292 
89973.32, 201.461884, 270.587463 
89974.477, 201.462097, 270.590729 
89975.636, 201.466599, 270.589996 
89976.757, 201.464462, 270.586731 
89977.875, 201.468964, 270.590942 
89979.033, 201.470993, 270.592346 
89980.213, 201.467178, 270.59021 
89981.333, 201.474701, 270.595825 
89982.472, 201.475723, 270.591339 
89983.65, 201.471573, 270.592163 
89984.829, 201.477173, 270.59317 
89985.989, 201.477753, 270.592346 
89987.167, 201.476624, 270.593079 
89988.287, 201.482147, 270.593689 
89989.407, 201.482697, 270.594299 
89990.525, 201.480103, 270.593994 
89991.684, 201.485489, 270.593567 
89992.843, 201.481674, 270.593689 
89993.963, 201.486282, 270.593781 
89995.122, 201.487411, 270.595428 
89996.282, 201.488205, 270.595825 
89997.44, 201.488647, 270.595428 
89998.58, 201.489441, 270.595032 
89999.757, 201.491119, 270.595337 
90000.878, 201.494965, 270.597778 
90001.998, 201.493942, 270.595825 
90003.155, 201.495285, 270.596161 
90004.275, 201.495728, 270.593689 
90005.394, 201.494827, 270.598083 
90006.552, 201.502808, 270.595734 
90007.671, 201.501022, 270.60083 
90008.79, 201.499222, 270.597168 
90009.91, 201.505646, 270.599609 
90011.028, 201.505859, 270.601654 
90012.147, 201.508438, 270.598999 
90013.266, 201.507416, 270.601562 
90014.407, 201.51181, 270.598206 
90015.526, 201.507751, 270.605133 
90016.644, 201.508652, 270.602173 
90017.786, 201.512833, 270.60083 
90018.903, 201.507309, 270.602905 
90020.021, 201.51236, 270.601776 
90021.161, 201.516098, 270.600739 
90022.32, 201.512726, 270.605011 
90023.46, 201.51944, 270.604218 
90024.618, 201.51889, 270.605133 
90025.738, 201.520569, 270.605957 
90026.857, 201.520676, 270.60495 
90027.976, 201.527435, 270.603912 
90029.096, 201.526093, 270.602264 
90030.215, 201.52272, 270.603912 
90031.333, 201.5271, 270.603912 
90032.453, 201.531143, 270.606049 
90033.593, 201.530487, 270.607697 
90034.733, 201.533279, 270.607483 
90035.871, 201.533279, 270.607086 
90037.029, 201.534729, 270.608215 
90038.148, 201.538574, 270.606354 
90039.267, 201.535538, 270.60791 
90040.407, 201.539246, 270.61087 
90041.525, 201.533066, 270.610565 
90042.683, 201.539246, 270.610443 
90043.803, 201.540359, 270.612915 
90044.92, 201.541489, 270.6073 
90046.061, 201.548935, 270.61087 
90047.177, 201.542618, 270.610748 
90048.336, 201.545197, 270.611572 
90049.495, 201.544754, 270.610168 
90050.653, 201.549911, 270.608704 
90051.811, 201.548569, 270.611786 
90052.97, 201.550278, 270.616913 
90054.129, 201.552963, 270.612091 
90055.248, 201.553406, 270.613739 
90056.368, 201.550491, 270.613617 
90057.507, 201.557251, 270.610657 
90058.625, 201.561172, 270.610565 
90059.765, 201.5578, 270.612915 
90060.883, 201.555771, 270.614746 
90062.002, 201.559723, 270.614563 
90063.12, 201.562408, 270.614746 
90064.239, 201.563202, 270.616913 
90065.379, 201.567703, 270.614014 
90066.537, 201.567703, 270.616486 
90067.696, 201.568939, 270.617096 
90068.855, 201.569595, 270.616791 
90069.975, 201.574539, 270.61496 
90071.095, 201.567352, 270.618561 
90072.234, 201.572067, 270.616791 
90073.354, 201.576462, 270.617523 
90074.493, 201.576675, 270.617798 
90075.612, 201.577591, 270.621185 
90076.77, 201.577148, 270.621002 
90077.93, 201.57962, 270.62027 
90079.049, 201.577148, 270.620483 
90080.168, 201.583649, 270.617432 
90081.287, 201.582748, 270.621735 
90082.406, 201.589615, 270.621735 
90083.524, 201.586227, 270.620697 
90084.643, 201.586121, 270.620605 
90085.784, 201.587723, 270.621185 
90086.922, 201.586487, 270.624481 
90088.061, 201.587357, 270.624054 
90089.219, 201.595566, 270.621613 
90090.378, 201.595932, 270.622009 
90091.538, 201.592987, 270.620789 
90092.696, 201.594437, 270.622742 
90093.814, 201.596252, 270.625397 
90094.933, 201.59491, 270.623352 
90096.051, 201.598068, 270.625824 
90097.17, 201.603012, 270.621826 
90098.329, 201.604126, 270.624268 
90099.488, 201.597275, 270.626404 
90100.607, 201.601883, 270.626007 
90101.725, 201.610413, 270.622955 
90102.844, 201.610306, 270.625488 
90103.963, 201.606598, 270.623657 
90105.103, 201.611984, 270.62558 
90106.222, 201.613464, 270.628754 
90107.36, 201.614487, 270.626129 
90108.498, 201.607727, 270.627838 
90109.617, 201.617508, 270.629578 
90110.775, 201.61525, 270.628571 
90111.934, 201.616837, 270.626404 
90113.053, 201.617966, 270.628754 
90114.192, 201.619202, 270.625275 
90115.33, 201.619751, 270.630798 
90116.508, 201.619202, 270.629089 
90117.627, 201.621094, 270.629486 
90118.746, 201.625717, 270.628967 
90119.904, 201.626282, 270.633881 
